Store_Dept_Date,Weekly_Sales
21_19_2013-03-15,1917.559999999999
21_20_2013-03-15,5674.6425
21_21_2013-03-15,3086.3591999999985
21_22_2013-03-15,8939.681500000006
21_23_2013-03-15,33745.20310000001
21_24_2013-03-15,6934.020000000006
21_25_2013-03-15,18543.6078
21_26_2013-03-15,10674.303699999995
21_27_2013-03-15,1816.920099999998
21_28_2013-03-15,820.8563000000001
21_29_2013-03-15,4858.387900000002
21_30_2013-03-15,5117.1859
21_31_2013-03-15,2835.165300000001
21_32_2013-03-15,6353.1680000000015
21_33_2013-03-15,6479.1029000000035
21_34_2013-03-15,19161.499599999996
21_35_2013-03-15,2853.1450000000013
21_36_2013-03-15,1675.1829
21_38_2013-03-15,40052.10130000004
21_40_2013-03-15,39666.89669999998
21_41_2013-03-15,1324.6272
21_42_2013-03-15,5534.794599999998
21_44_2013-03-15,3925.424100000002
21_46_2013-03-15,18995.531099999997
21_49_2013-03-15,13445.6521
21_52_2013-03-15,2912.9305999999992
21_54_2013-03-15,62.218400000000045
21_55_2013-03-15,8265.788599999998
21_56_2013-03-15,3876.0391999999993
21_58_2013-03-15,1219.9164
21_59_2013-03-15,250.6982000000001
21_60_2013-03-15,175.22619999999998
21_67_2013-03-15,4168.793800000003
21_71_2013-03-15,6286.049999999997
21_72_2013-03-15,40300.17289999998
21_74_2013-03-15,11271.261800000004
21_79_2013-03-15,20397.196800000005
21_80_2013-03-15,69.3936
21_81_2013-03-15,6050.789200000003
21_82_2013-03-15,14698.474900000005
21_83_2013-03-15,145.97740000000005
21_85_2013-03-15,1002.5035000000003
21_87_2013-03-15,6352.972300000003
21_90_2013-03-15,12108.2253
21_91_2013-03-15,7262.335199999999
21_92_2013-03-15,27312.91329999998
21_93_2013-03-15,735.7018000000004
21_95_2013-03-15,40394.83120000002
21_97_2013-03-15,3452.4028000000017
21_98_2013-03-15,95.9312
21_1_2013-03-22,23335.6606
21_2_2013-03-22,48194.626299999996
21_3_2013-03-22,9390.061100000003
21_4_2013-03-22,18030.749500000005
21_5_2013-03-22,15585.861099999998
21_6_2013-03-22,2938.0326
21_7_2013-03-22,18319.30639999999
21_8_2013-03-22,18104.484000000004
21_9_2013-03-22,17127.01999999999
21_10_2013-03-22,14132.690200000003
21_11_2013-03-22,12565.285
21_12_2013-03-22,2729.768099999999
21_13_2013-03-22,26842.356499999983
21_14_2013-03-22,15206.383800000003
21_16_2013-03-22,13452.8066
21_17_2013-03-22,7124.824900000001
21_18_2013-03-22,6959.532899999999
21_19_2013-03-22,1920.745599999999
21_20_2013-03-22,5775.9232999999995
21_21_2013-03-22,3188.3708000000006
21_22_2013-03-22,9572.137300000006
21_23_2013-03-22,35733.40630000001
21_24_2013-03-22,6858.756100000002
21_25_2013-03-22,18628.90219999999
21_26_2013-03-22,10767.577299999997
21_27_2013-03-22,1770.7194
21_28_2013-03-22,816.0583999999997
21_29_2013-03-22,4911.612600000002
21_30_2013-03-22,5260.668900000003
21_31_2013-03-22,2698.2338000000022
21_32_2013-03-22,7372.405499999996
21_33_2013-03-22,7193.4387000000015
21_34_2013-03-22,24117.949199999995
21_35_2013-03-22,3194.5681
21_36_2013-03-22,1841.7014999999997
21_38_2013-03-22,37424.2652
21_40_2013-03-22,39443.582499999975
21_41_2013-03-22,1320.0633000000005
21_42_2013-03-22,5719.3538
21_44_2013-03-22,4195.426500000001
21_46_2013-03-22,19666.148300000004
21_49_2013-03-22,13577.958700000001
21_52_2013-03-22,2701.288200000001
21_54_2013-03-22,57.42220000000004
21_55_2013-03-22,8180.870500000002
21_56_2013-03-22,4545.013199999999
21_58_2013-03-22,1599.74
21_59_2013-03-22,228.27239999999998
21_60_2013-03-22,200.3959
21_67_2013-03-22,4905.5761999999995
21_71_2013-03-22,6166.7467
21_72_2013-03-22,36300.585699999996
21_74_2013-03-22,10807.88240000001
21_79_2013-03-22,20998.451399999998
21_80_2013-03-22,70.51020000000003
21_81_2013-03-22,6016.885400000003
21_82_2013-03-22,14727.06150000001
21_83_2013-03-22,166.93519999999998
21_85_2013-03-22,1063.2637000000002
21_87_2013-03-22,6369.091700000005
21_90_2013-03-22,11687.549800000004
21_91_2013-03-22,6750.059800000004
21_92_2013-03-22,26727.55829999999
21_93_2013-03-22,667.9296000000002
21_94_2013-03-22,973.4643000000007
21_95_2013-03-22,39154.23610000001
21_97_2013-03-22,3344.8081000000016
21_98_2013-03-22,71.98290000000003
21_1_2013-03-29,26652.727400000003
21_2_2013-03-29,46820.520899999996
21_3_2013-03-29,9590.973500000004
21_4_2013-03-29,17721.164000000008
21_5_2013-03-29,14916.101599999993
21_6_2013-03-29,2934.6597999999994
21_7_2013-03-29,16128.141599999999
21_8_2013-03-29,18104.99950000002
21_9_2013-03-29,15486.016699999984
21_10_2013-03-29,13388.6718
21_11_2013-03-29,10704.83410000001
21_12_2013-03-29,2574.6597999999994
21_13_2013-03-29,26627.27549999999
21_14_2013-03-29,15016.698999999997
21_16_2013-03-29,15433.346100000002
21_17_2013-03-29,6886.8274999999985
21_18_2013-03-29,4162.032600000002
21_19_2013-03-29,2003.4000999999996
21_20_2013-03-29,5524.690699999999
21_21_2013-03-29,3095.6998
21_22_2013-03-29,9271.160100000001
21_23_2013-03-29,32459.68170000001
21_24_2013-03-29,6663.136100000003
21_25_2013-03-29,18511.73339999999
21_26_2013-03-29,10142.215
21_27_2013-03-29,1656.3580999999997
21_28_2013-03-29,903.2816000000001
21_29_2013-03-29,4531.157300000001
21_30_2013-03-29,4900.8640000000005
21_31_2013-03-29,2492.524000000001
21_32_2013-03-29,6663.501899999998
21_33_2013-03-29,6851.554900000005
21_34_2013-03-29,21275.181200000006
21_35_2013-03-29,2913.7273000000005
21_36_2013-03-29,1684.7151
21_38_2013-03-29,39573.50450000002
21_40_2013-03-29,39828.93629999998
21_41_2013-03-29,1320.5933000000005
21_42_2013-03-29,5464.443700000001
21_44_2013-03-29,4215.018600000001
21_46_2013-03-29,18718.493300000002
21_49_2013-03-29,12641.6621
21_52_2013-03-29,2963.7991999999995
21_54_2013-03-29,58.04150000000004
21_55_2013-03-29,7646.805799999996
21_56_2013-03-29,5266.994299999999
21_58_2013-03-29,1870.9137
21_59_2013-03-29,220.5812
21_60_2013-03-29,195.5506
21_67_2013-03-29,4398.4356
21_71_2013-03-29,5979.463299999999
21_72_2013-03-29,36494.04480000001
21_74_2013-03-29,11031.421800000004
21_79_2013-03-29,23244.478799999993
21_80_2013-03-29,77.4826
21_81_2013-03-29,6010.404700000002
21_82_2013-03-29,14791.855600000017
21_83_2013-03-29,158.4936
21_85_2013-03-29,1161.2948999999999
21_87_2013-03-29,6343.544700000001
21_90_2013-03-29,12229.291199999996
21_91_2013-03-29,6586.014200000005
21_92_2013-03-29,27062.131799999974
21_93_2013-03-29,673.7926999999997
21_95_2013-03-29,38451.411900000014
21_97_2013-03-29,3233.3508
21_98_2013-03-29,103.49329999999998
21_1_2013-04-05,38987.7475
21_2_2013-04-05,48607.58580000001
21_3_2013-04-05,10224.0401
21_4_2013-04-05,18852.314900000005
21_5_2013-04-05,15023.531599999993
21_6_2013-04-05,2839.5463999999997
21_7_2013-04-05,16671.476500000004
21_8_2013-04-05,18297.5944
21_9_2013-04-05,17207.644299999993
21_10_2013-04-05,13798.712400000002
21_11_2013-04-05,12382.445100000004
21_12_2013-04-05,2646.0758000000005
21_13_2013-04-05,29099.418999999998
21_14_2013-04-05,15402.362900000006
21_16_2013-04-05,9804.919599999996
21_17_2013-04-05,7094.7043
21_18_2013-04-05,9070.828399999999
21_19_2013-04-05,1838.4912
21_20_2013-04-05,5941.458200000005
21_21_2013-04-05,3253.454600000001
21_22_2013-04-05,8121.684300000003
21_23_2013-04-05,33853.894499999995
21_24_2013-04-05,6745.2445
21_25_2013-04-05,17074.4075
21_26_2013-04-05,10245.567000000003
21_27_2013-04-05,1658.2291999999989
21_28_2013-04-05,814.1419999999994
21_29_2013-04-05,4687.884000000003
21_30_2013-04-05,4931.489500000001
21_31_2013-04-05,2695.4502
21_32_2013-04-05,6957.3902000000035
21_33_2013-04-05,6968.451500000003
21_34_2013-04-05,20514.241299999998
21_35_2013-04-05,2738.0726999999997
21_36_2013-04-05,1487.2665
21_38_2013-04-05,41137.7599
21_40_2013-04-05,40964.63690000002
21_41_2013-04-05,1164.0427000000004
21_42_2013-04-05,5526.5226
21_44_2013-04-05,4051.992700000003
21_46_2013-04-05,19950.5294
21_49_2013-04-05,12918.104400000004
21_52_2013-04-05,2509.191499999999
21_54_2013-04-05,57.013600000000054
21_55_2013-04-05,7304.208699999997
21_56_2013-04-05,9243.6413
21_58_2013-04-05,1833.9498
21_59_2013-04-05,214.50880000000018
21_60_2013-04-05,233.5207
21_67_2013-04-05,4635.896200000001
21_71_2013-04-05,5840.005899999997
21_72_2013-04-05,32502.420200000004
21_74_2013-04-05,12258.581200000004
21_79_2013-04-05,21504.138800000004
21_80_2013-04-05,66.91820000000003
21_81_2013-04-05,5837.599699999999
21_82_2013-04-05,14371.673599999998
21_83_2013-04-05,137.03460000000007
21_85_2013-04-05,919.8139999999996
21_87_2013-04-05,7084.508299999998
21_90_2013-04-05,12071.169900000003
21_91_2013-04-05,6625.484900000001
21_92_2013-04-05,26579.483699999997
21_93_2013-04-05,771.492600000001
21_94_2013-04-05,608.0215000000003
21_95_2013-04-05,38289.290499999996
21_97_2013-04-05,3353.8035
21_98_2013-04-05,84.6186
21_1_2013-04-12,28494.61730000002
21_2_2013-04-12,48022.036000000015
21_3_2013-04-12,10025.881700000007
21_4_2013-04-12,18245.0685
21_5_2013-04-12,15768.541699999996
21_6_2013-04-12,2592.9931
21_7_2013-04-12,17649.255399999995
21_8_2013-04-12,18039.894600000025
21_9_2013-04-12,16945.112599999993
21_10_2013-04-12,13576.878600000005
21_11_2013-04-12,12266.506999999998
21_12_2013-04-12,2629.1917
21_13_2013-04-12,28340.5592
21_14_2013-04-12,15182.899700000002
21_16_2013-04-12,10025.1464
21_17_2013-04-12,7203.333500000001
21_18_2013-04-12,4492.2871
21_19_2013-04-12,1887.6844999999998
21_20_2013-04-12,5686.3415
21_21_2013-04-12,3247.6535999999987
21_22_2013-04-12,7818.495700000002
21_23_2013-04-12,34876.9668
21_24_2013-04-12,6956.225699999997
21_25_2013-04-12,17572.947499999987
21_26_2013-04-12,10765.513000000003
21_27_2013-04-12,1646.5537999999995
21_28_2013-04-12,842.7216999999996
21_29_2013-04-12,4841.610800000002
21_30_2013-04-12,4975.6359
21_31_2013-04-12,2755.8112999999994
21_32_2013-04-12,6990.771
21_33_2013-04-12,6620.007700000001
21_34_2013-04-12,20548.268400000004
21_35_2013-04-12,2645.342800000001
21_36_2013-04-12,1715.5586999999996
21_38_2013-04-12,40836.365699999995
21_40_2013-04-12,40932.92529999999
21_41_2013-04-12,1102.8210000000001
21_42_2013-04-12,5557.999300000003
21_44_2013-04-12,4011.7709000000027
21_46_2013-04-12,19514.498599999995
21_49_2013-04-12,12599.0792
21_52_2013-04-12,2553.3028999999988
21_54_2013-04-12,61.18380000000006
21_55_2013-04-12,7458.5372
21_56_2013-04-12,6073.552300000005
21_58_2013-04-12,1451.36
21_59_2013-04-12,220.46690000000024
21_60_2013-04-12,186.00600000000003
21_67_2013-04-12,4002.6422000000007
21_71_2013-04-12,5164.0819
21_72_2013-04-12,31610.913399999998
21_74_2013-04-12,11982.59549999999
21_79_2013-04-12,22357.734499999988
21_80_2013-04-12,85.78220000000002
21_81_2013-04-12,5877.866100000002
21_82_2013-04-12,14304.364700000004
21_83_2013-04-12,155.17560000000006
21_85_2013-04-12,1023.2760000000005
21_87_2013-04-12,7070.324100000001
21_90_2013-04-12,11903.251399999997
21_91_2013-04-12,6811.315699999999
21_92_2013-04-12,26816.455699999988
21_93_2013-04-12,783.2899000000004
21_95_2013-04-12,37907.416199999985
21_97_2013-04-12,3386.594300000001
21_98_2013-04-12,57.26789999999999
21_1_2013-04-19,15709.052800000005
21_2_2013-04-19,48867.801000000036
21_3_2013-04-19,8833.7807
21_4_2013-04-19,18345.747499999994
21_5_2013-04-19,13322.206199999997
21_6_2013-04-19,3037.1400000000012
21_7_2013-04-19,19130.8362
21_8_2013-04-19,18164.285100000005
21_9_2013-04-19,20227.51229999999
21_10_2013-04-19,14232.08280000001
21_11_2013-04-19,13865.517100000006
21_12_2013-04-19,2709.0233000000007
21_13_2013-04-19,28253.9264
21_14_2013-04-19,14382.02160000001
21_16_2013-04-19,10075.562899999995
21_17_2013-04-19,6282.057600000001
21_18_2013-04-19,1599.0454999999993
21_19_2013-04-19,2002.3878999999993
21_20_2013-04-19,5665.3769999999995
21_21_2013-04-19,3162.442299999998
21_22_2013-04-19,7399.140200000002
21_23_2013-04-19,36103.22510000002
21_24_2013-04-19,6723.916600000001
21_25_2013-04-19,19070.749699999997
21_26_2013-04-19,10903.629600000004
21_27_2013-04-19,1344.8543999999997
21_28_2013-04-19,690.0261999999998
21_29_2013-04-19,4744.766299999999
21_30_2013-04-19,5354.049600000003
21_31_2013-04-19,2661.7
21_32_2013-04-19,7076.167399999997
21_33_2013-04-19,6711.318700000001
21_34_2013-04-19,21189.166699999998
21_35_2013-04-19,2692.8229000000015
21_36_2013-04-19,1961.4799999999998
21_38_2013-04-19,40190.694899999995
21_40_2013-04-19,40955.85179999997
21_41_2013-04-19,1376.5761000000005
21_42_2013-04-19,5411.208899999998
21_44_2013-04-19,3994.464500000002
21_46_2013-04-19,20711.07869999999
21_49_2013-04-19,12041.889500000007
21_52_2013-04-19,2636.525899999999
21_54_2013-04-19,48.736600000000024
21_55_2013-04-19,6903.149199999999
21_56_2013-04-19,4367.735000000002
21_58_2013-04-19,1258.17
21_59_2013-04-19,208.06250000000009
21_60_2013-04-19,195.09469999999993
21_67_2013-04-19,4016.356699999998
21_71_2013-04-19,5338.4468
21_72_2013-04-19,31464.277
21_74_2013-04-19,11230.2768
21_79_2013-04-19,22915.928600000003
21_80_2013-04-19,61.39180000000002
21_81_2013-04-19,5925.528900000002
21_82_2013-04-19,14599.040800000006
21_83_2013-04-19,130.99040000000002
21_85_2013-04-19,1172.7063999999998
21_87_2013-04-19,6874.570099999998
21_90_2013-04-19,11532.864300000001
21_91_2013-04-19,6766.362800000002
21_92_2013-04-19,25218.194500000016
21_93_2013-04-19,830.3095000000008
21_94_2013-04-19,373.78700000000026
21_95_2013-04-19,41407.02819999998
21_97_2013-04-19,3197.9945000000002
21_98_2013-04-19,80.1068
21_1_2013-04-26,17549.492500000004
21_2_2013-04-26,46892.91450000003
21_3_2013-04-26,9749.1339
21_4_2013-04-26,18109.588600000006
21_5_2013-04-26,14303.223499999995
21_6_2013-04-26,2866.0082999999995
21_7_2013-04-26,17290.489700000002
21_8_2013-04-26,17509.43340000002
21_9_2013-04-26,17386.143699999993
21_10_2013-04-26,13343.878100000009
21_11_2013-04-26,11016.8169
21_12_2013-04-26,2859.9294999999997
21_13_2013-04-26,26962.793899999986
21_14_2013-04-26,15087.296400000008
21_16_2013-04-26,10024.015399999997
21_17_2013-04-26,6861.008500000004
21_18_2013-04-26,707.5766
21_19_2013-04-26,1908.0110000000004
21_20_2013-04-26,5676.731699999999
21_21_2013-04-26,3198.9983
21_22_2013-04-26,7920.466700000002
21_23_2013-04-26,34432.726799999975
21_24_2013-04-26,6587.0854
21_25_2013-04-26,18207.576500000003
21_26_2013-04-26,10319.823500000002
21_27_2013-04-26,1601.7511
21_28_2013-04-26,860.2621999999999
21_29_2013-04-26,4760.5514
21_30_2013-04-26,5194.542200000001
21_31_2013-04-26,2586.9433
21_32_2013-04-26,6817.543699999998
21_33_2013-04-26,6952.517600000004
21_34_2013-04-26,19882.882400000006
21_35_2013-04-26,2887.0983
21_36_2013-04-26,1831.6975
21_38_2013-04-26,39096.611
21_40_2013-04-26,39797.342499999984
21_41_2013-04-26,1609.250400000001
21_42_2013-04-26,5255.2977
21_44_2013-04-26,4113.8017
21_46_2013-04-26,19811.8645
21_49_2013-04-26,12586.395899999989
21_52_2013-04-26,2714.3532
21_54_2013-04-26,37.37700000000003
21_55_2013-04-26,7028.9157000000005
21_56_2013-04-26,9959.816700000001
21_59_2013-04-26,209.13150000000016
21_60_2013-04-26,183.9679
21_67_2013-04-26,4913.606300000002
21_71_2013-04-26,5465.166899999998
21_72_2013-04-26,33928.58349999999
21_74_2013-04-26,11038.823100000003
21_79_2013-04-26,23988.129399999987
21_80_2013-04-26,64.61879999999998
21_81_2013-04-26,6026.563900000004
21_82_2013-04-26,14854.444200000009
21_83_2013-04-26,142.2802
21_85_2013-04-26,1369.3893999999998
21_87_2013-04-26,6912.668200000002
21_90_2013-04-26,11377.686000000002
21_91_2013-04-26,6547.8244
21_92_2013-04-26,26822.34219999997
21_93_2013-04-26,659.7351000000001
21_95_2013-04-26,38029.39400000001
21_97_2013-04-26,3204.1931000000004
21_98_2013-04-26,103.6001
21_1_2013-05-03,11404.7017
21_2_2013-05-03,47332.64739999997
21_3_2013-05-03,10296.465900000003
21_4_2013-05-03,18396.609300000007
21_5_2013-05-03,12021.018300000002
21_6_2013-05-03,3118.975400000002
21_7_2013-05-03,19209.992499999997
21_8_2013-05-03,18062.631300000012
21_9_2013-05-03,19302.76780000001
21_10_2013-05-03,13759.490600000003
21_11_2013-05-03,14916.562200000004
21_12_2013-05-03,2649.9209000000014
21_13_2013-05-03,27221.216799999984
21_14_2013-05-03,14922.386100000005
21_16_2013-05-03,11782.4829
21_17_2013-05-03,6568.560500000006
21_18_2013-05-03,5.229000000000001
21_19_2013-05-03,1637.118900000001
21_20_2013-05-03,5774.137199999998
21_21_2013-05-03,2969.0395000000008
21_22_2013-05-03,7465.949200000003
21_23_2013-05-03,34810.98880000003
21_24_2013-05-03,7197.632099999999
21_25_2013-05-03,18593.6555
21_26_2013-05-03,10548.223700000006
21_27_2013-05-03,1515.9582999999993
21_28_2013-05-03,787.6870000000001
21_29_2013-05-03,4736.2239
21_30_2013-05-03,4657.491200000001
21_31_2013-05-03,2689.3861000000006
21_32_2013-05-03,7567.447900000004
21_33_2013-05-03,7762.801400000002
21_34_2013-05-03,21285.667799999992
21_35_2013-05-03,3113.216500000001
21_36_2013-05-03,2951.0349999999994
21_38_2013-05-03,38441.920699999995
21_40_2013-05-03,39870.56989999997
21_41_2013-05-03,1281.1545000000008
21_42_2013-05-03,5370.056499999997
21_44_2013-05-03,3907.8251000000005
21_46_2013-05-03,19774.901300000005
21_49_2013-05-03,10620.7489
21_52_2013-05-03,2484.2343999999975
21_55_2013-05-03,5514.406000000002
21_56_2013-05-03,11039.75970000001
21_58_2013-05-03,1454.03
21_59_2013-05-03,223.7870000000001
21_60_2013-05-03,219.91009999999997
21_67_2013-05-03,7813.928600000003
21_71_2013-05-03,5111.3013
21_72_2013-05-03,33188.23559999999
21_74_2013-05-03,11040.559500000001
21_79_2013-05-03,20354.540000000005
21_80_2013-05-03,58.5075
21_81_2013-05-03,5950.756900000003
21_82_2013-05-03,14223.026799999994
21_83_2013-05-03,118.58180000000006
21_85_2013-05-03,1012.9918999999995
21_87_2013-05-03,6878.599300000003
21_90_2013-05-03,10942.123800000001
21_91_2013-05-03,6759.098400000002
21_92_2013-05-03,25611.095
21_93_2013-05-03,655.8013000000003
21_95_2013-05-03,39443.38789999998
21_97_2013-05-03,3229.5734
21_98_2013-05-03,68.09580000000001
21_1_2013-05-10,12344.151300000001
21_2_2013-05-10,47715.622400000015
21_3_2013-05-10,9551.766699999998
21_4_2013-05-10,18100.78239999999
21_5_2013-05-10,11623.656599999998
21_6_2013-05-10,3079.8600000000006
21_7_2013-05-10,18945.903599999998
21_8_2013-05-10,17811.930800000016
21_9_2013-05-10,18594.446499999995
21_10_2013-05-10,14785.762500000004
21_11_2013-05-10,14725.717900000003
21_12_2013-05-10,2619.3202000000015
21_13_2013-05-10,28059.57369999997
21_14_2013-05-10,14486.920500000013
21_16_2013-05-10,10340.3646
21_17_2013-05-10,6770.776599999999
21_18_2013-05-10,2.0288999999999997
21_19_2013-05-10,1697.8310000000004
21_20_2013-05-10,5937.227499999996
21_21_2013-05-10,3153.922099999999
21_22_2013-05-10,7304.996000000002
21_23_2013-05-10,35425.92910000001
21_24_2013-05-10,6336.065700000002
21_25_2013-05-10,18572.93089999999
21_26_2013-05-10,10846.114000000003
21_27_2013-05-10,1425.1924999999997
21_28_2013-05-10,792.4338999999997
21_29_2013-05-10,4771.9836
21_30_2013-05-10,5136.014799999999
21_31_2013-05-10,2761.8367
21_32_2013-05-10,7060.080999999995
21_33_2013-05-10,6554.455500000003
21_34_2013-05-10,21015.253999999994
21_35_2013-05-10,2796.1071000000015
21_36_2013-05-10,2026.1071000000002
21_38_2013-05-10,38937.54170000002
21_40_2013-05-10,40530.00739999997
21_41_2013-05-10,1228.8147000000008
21_42_2013-05-10,5527.4621
21_44_2013-05-10,4019.956200000002
21_46_2013-05-10,20006.38259999999
21_49_2013-05-10,11091.476799999999
21_52_2013-05-10,2561.319999999999
21_54_2013-05-10,52.96680000000003
21_55_2013-05-10,5847.634400000001
21_56_2013-05-10,16291.307300000008
21_58_2013-05-10,1447.73
21_59_2013-05-10,208.83230000000012
21_60_2013-05-10,200.44929999999988
21_67_2013-05-10,10300.067500000003
21_71_2013-05-10,4823.4097999999985
21_72_2013-05-10,31478.2813
21_74_2013-05-10,11787.261300000002
21_79_2013-05-10,21633.715499999995
21_80_2013-05-10,70.87759999999997
21_81_2013-05-10,5934.049899999999
21_82_2013-05-10,14460.5298
21_83_2013-05-10,126.38320000000002
21_85_2013-05-10,1109.2500000000002
21_87_2013-05-10,7088.7519
21_90_2013-05-10,11460.324999999993
21_91_2013-05-10,6759.675200000002
21_92_2013-05-10,25717.285499999998
21_93_2013-05-10,771.7289000000004
21_94_2013-05-10,273.96410000000003
21_95_2013-05-10,39278.0087
21_97_2013-05-10,3263.500800000001
21_98_2013-05-10,72.88789999999999
21_1_2013-05-17,11898.282300000003
21_2_2013-05-17,48767.78699999999
21_3_2013-05-17,8019.023199999991
21_4_2013-05-17,17940.499499999987
21_5_2013-05-17,11417.580600000003
21_6_2013-05-17,3036.8959000000004
21_7_2013-05-17,19112.563399999985
21_8_2013-05-17,17743.02380000001
21_9_2013-05-17,20546.621900000016
21_10_2013-05-17,16036.913800000006
21_11_2013-05-17,19304.700500000006
21_12_2013-05-17,2723.6842000000006
21_13_2013-05-17,27475.773199999992
21_14_2013-05-17,14124.3946
21_16_2013-05-17,9896.888599999998
21_17_2013-05-17,6352.907500000006
21_19_2013-05-17,1818.4507000000003
21_20_2013-05-17,5658.064799999997
21_21_2013-05-17,3033.8389999999995
21_22_2013-05-17,7434.509600000003
21_23_2013-05-17,35675.0128
21_24_2013-05-17,6126.9387000000015
21_25_2013-05-17,18533.239600000004
21_26_2013-05-17,9954.698000000002
21_27_2013-05-17,1201.5869
21_28_2013-05-17,526.0782000000002
21_29_2013-05-17,4777.243300000001
21_30_2013-05-17,5042.1979
21_31_2013-05-17,2732.124
21_32_2013-05-17,7577.085700000003
21_33_2013-05-17,6650.013600000001
21_34_2013-05-17,20961.164399999998
21_35_2013-05-17,2857.708600000002
21_36_2013-05-17,2334.4272
21_38_2013-05-17,40291.901700000024
21_40_2013-05-17,40501.19539999999
21_41_2013-05-17,1179.6607000000006
21_42_2013-05-17,5554.2261
21_44_2013-05-17,3978.7484000000013
21_46_2013-05-17,20239.452399999995
21_49_2013-05-17,10883.109400000005
21_52_2013-05-17,2473.2994
21_54_2013-05-17,46.91560000000003
21_55_2013-05-17,6030.6912
21_56_2013-05-17,4536.619099999999
21_58_2013-05-17,1596.5
21_59_2013-05-17,230.6077000000001
21_60_2013-05-17,175.48149999999998
21_67_2013-05-17,8304.889000000006
21_71_2013-05-17,4737.300799999999
21_72_2013-05-17,29167.98229999999
21_74_2013-05-17,11823.452700000002
21_79_2013-05-17,21543.488899999993
21_80_2013-05-17,52.73360000000003
21_81_2013-05-17,5918.372800000001
21_82_2013-05-17,14643.438300000007
21_83_2013-05-17,128.1742
21_85_2013-05-17,1264.3616
21_87_2013-05-17,6990.431500000002
21_90_2013-05-17,11288.352700000003
21_91_2013-05-17,6934.663899999999
21_92_2013-05-17,24127.5466
21_93_2013-05-17,789.0416000000008
21_94_2013-05-17,829.7130000000002
21_95_2013-05-17,41747.68909999999
21_97_2013-05-17,3159.4460999999997
21_98_2013-05-17,61.72030000000002
21_1_2013-05-24,11480.84840000001
21_2_2013-05-24,50522.875099999976
21_3_2013-05-24,8098.626099999995
21_4_2013-05-24,18132.9896
21_5_2013-05-24,11565.664199999997
21_6_2013-05-24,3584.2591
21_7_2013-05-24,20659.301599999995
21_8_2013-05-24,18282.115899999997
21_9_2013-05-24,21716.408600000017
21_10_2013-05-24,17278.010900000016
21_11_2013-05-24,21419.59330000001
21_12_2013-05-24,2627.6008000000006
21_13_2013-05-24,27814.777599999994
21_14_2013-05-24,13910.5702
21_16_2013-05-24,10174.416299999993
21_17_2013-05-24,6468.153800000004
21_18_2013-05-24,1.8581999999999996
21_19_2013-05-24,1837.0259999999992
21_20_2013-05-24,5587.367300000001
21_21_2013-05-24,3236.818399999998
21_22_2013-05-24,7672.277100000003
21_23_2013-05-24,38870.19010000001
21_24_2013-05-24,6625.386099999999
21_25_2013-05-24,18125.7473
21_26_2013-05-24,9541.3396
21_27_2013-05-24,1209.150400000001
21_28_2013-05-24,520.6299000000004
21_29_2013-05-24,4824.623999999998
21_30_2013-05-24,4812.9771
21_31_2013-05-24,2486.4000999999994
21_32_2013-05-24,7300.3315
21_33_2013-05-24,7074.367900000001
21_34_2013-05-24,24507.249799999994
21_35_2013-05-24,2975.9631000000013
21_36_2013-05-24,3118.7045999999996
21_38_2013-05-24,37321.66230000001
21_40_2013-05-24,40223.96839999998
21_41_2013-05-24,1206.9903000000004
21_42_2013-05-24,5581.215199999999
21_44_2013-05-24,4211.776300000003
21_46_2013-05-24,21622.7873
21_49_2013-05-24,10637.943400000004
21_52_2013-05-24,2557.7237000000005
21_54_2013-05-24,50.678900000000056
21_55_2013-05-24,5651.080100000001
21_56_2013-05-24,3617.1416999999988
21_58_2013-05-24,1576.59
21_59_2013-05-24,180.20070000000004
21_60_2013-05-24,173.1354
21_67_2013-05-24,6165.3335
21_71_2013-05-24,4720.087699999998
21_72_2013-05-24,29844.137000000002
21_74_2013-05-24,11695.938500000004
21_79_2013-05-24,21609.765599999988
21_80_2013-05-24,31.3899
21_81_2013-05-24,5930.822800000006
21_82_2013-05-24,14982.778000000017
21_83_2013-05-24,153.08499999999992
21_85_2013-05-24,1143.8644999999995
21_87_2013-05-24,6852.327400000004
21_90_2013-05-24,11138.813100000001
21_91_2013-05-24,6901.390300000004
21_92_2013-05-24,23998.811700000024
21_93_2013-05-24,808.7288000000003
21_94_2013-05-24,687.7707000000006
21_95_2013-05-24,43559.246499999965
21_97_2013-05-24,3258.728999999998
21_98_2013-05-24,152.32899999999995
21_1_2013-05-31,11820.817600000008
21_2_2013-05-31,49602.60789999997
21_3_2013-05-31,8185.063699999993
21_4_2013-05-31,18709.899400000006
21_5_2013-05-31,11759.030900000003
21_6_2013-05-31,3483.5804000000003
21_7_2013-05-31,21912.321999999982
21_8_2013-05-31,17389.93800000001
21_9_2013-05-31,21751.92100000002
21_10_2013-05-31,16791.849100000007
21_11_2013-05-31,20308.29170000001
21_12_2013-05-31,2835.1824999999994
21_13_2013-05-31,27570.157400000007
21_14_2013-05-31,14001.6285
21_16_2013-05-31,9199.39309999999
21_17_2013-05-31,6028.531800000002
21_18_2013-05-31,1255.038700000001
21_19_2013-05-31,1917.1538999999996
21_20_2013-05-31,5286.147400000003
21_21_2013-05-31,3196.1179999999968
21_22_2013-05-31,7611.840100000002
21_23_2013-05-31,38171.77129999998
21_24_2013-05-31,6754.886300000001
